Oocyte..1.RPKM.	Oocyte..2.RPKM.	Oocyte..3.RPKM.	Zygote..1.RPKM.	Zygote..2.RPKM.	Zygote..3.RPKM.	X2.cell.embryo.1..Cell.1.RPKM.	X2.cell.embryo.1..Cell.2.RPKM.	X2.cell.embryo.2..Cell.1.RPKM.	X2.cell.embryo.2..Cell.2.RPKM.	X2.cell.embryo.3..Cell.1.RPKM.	X2.cell.embryo.3..Cell.2.RPKM.	X4.cell.embryo.1..Cell.1.RPKM.	X4.cell.embryo.1..Cell.2.RPKM.	X4.cell.embryo.1..Cell.3.RPKM.	X4.cell.embryo.1..Cell.4.RPKM.	X4.cell.embryo.2..Cell.1.RPKM.	X4.cell.embryo.2..Cell.2.RPKM.	X4.cell.embryo.2..Cell.3.RPKM.	X4.cell.embryo.2..Cell.4.RPKM.	X4.cell.embryo.3..Cell.1.RPKM.	X4.cell.embryo.3..Cell.2.RPKM.	X4.cell.embryo.3..Cell.3.RPKM.	X4.cell.embryo.3..Cell.4.RPKM.	X8.cell.embryo.1..Cell.1.RPKM.	X8.cell.embryo.1..Cell.2.RPKM.	X8.cell.embryo.1..Cell.3.RPKM.	X8.cell.embryo.1..Cell.4.RPKM.	X8.cell.embryo.2..Cell.1.RPKM.	X8.cell.embryo.2..Cell.2.RPKM.	X8.cell.embryo.2..Cell.3.RPKM.	X8.cell.embryo.2..Cell.4.RPKM.	X8.cell.embryo.2..Cell.5.RPKM.	X8.cell.embryo.2..Cell.6.RPKM.	X8.cell.embryo.2..Cell.7.RPKM.	X8.cell.embryo.2..Cell.8.RPKM.	X8.cell.embryo.3..Cell.1.RPKM.	X8.cell.embryo.3..Cell.2.RPKM.	X8.cell.embryo.3..Cell.3.RPKM.	X8.cell.embryo.3..Cell.4.RPKM.	X8.cell.embryo.3..Cell.5.RPKM.	X8.cell.embryo.3..Cell.6.RPKM.	X8.cell.embryo.3..Cell.7.RPKM.	X8.cell.embryo.3..Cell.8.RPKM.	Morulae..1..Cell.1.RPKM.	Morulae..1..Cell.2.RPKM.	Morulae..1..Cell.3.RPKM.	Morulae..1..Cell.4.RPKM.	Morulae..1..Cell.5.RPKM.	Morulae..1..Cell.6.RPKM.	Morulae..1..Cell.7.RPKM.	Morulae..1..Cell.8.RPKM.	Morulae..2..Cell.1.RPKM.	Morulae..2..Cell.2.RPKM.	Morulae..2..Cell.3.RPKM.	Morulae..2..Cell.4.RPKM.	Morulae..2..Cell.5.RPKM.	Morulae..2..Cell.6.RPKM.	Morulae..2..Cell.7.RPKM.	Morulae..2..Cell.8.RPKM.	Late.blastocyst..1..Cell.1.RPKM.	Late.blastocyst..1..Cell.2.RPKM.	Late.blastocyst..1..Cell.3.RPKM.	Late.blastocyst..1..Cell.4.RPKM.	Late.blastocyst..1..Cell.5.RPKM.	Late.blastocyst..1..Cell.6.RPKM.	Late.blastocyst..1..Cell.7.RPKM.	Late.blastocyst..1..Cell.8.RPKM.	Late.blastocyst..1..Cell.9.RPKM.	Late.blastocyst..1..Cell.10.RPKM.	Late.blastocyst..1..Cell.11.RPKM.	Late.blastocyst..1..Cell.12.RPKM.	Late.blastocyst..2..Cell.1.RPKM.	Late.blastocyst..2..Cell.2.RPKM.	Late.blastocyst..2..Cell.3.RPKM.	Late.blastocyst..2..Cell.4.RPKM.	Late.blastocyst..2..Cell.5.RPKM.	Late.blastocyst..2..Cell.6.RPKM.	Late.blastocyst..2..Cell.7.RPKM.	Late.blastocyst..2..Cell.8.RPKM.	Late.blastocyst..2..Cell.9.RPKM.	Late.blastocyst..2..Cell.10.RPKM.	Late.blastocyst..3..Cell.1.RPKM.	Late.blastocyst..3..Cell.2.RPKM.	Late.blastocyst..3..Cell.3.RPKM.	Late.blastocyst..3..Cell.4.RPKM.	Late.blastocyst..3..Cell.5.RPKM.	Late.blastocyst..3..Cell.6.RPKM.	Late.blastocyst..3..Cell.7.RPKM.	Late.blastocyst..3..Cell.8.RPKM.	gen
15.9	29	24.6	34.8	39.4	26.9	16.6	15.9	19.9	16.3	22.7	19.7	38	12.5	13.3	34.2	13.2	38.3	17.6	30.8	17.3	8.8	23.5	15.8	9.3	13.4	12.3	14.9	0	0	0.8	0	0	0.1	1.4	8	4.1	4.6	6.2	4	4.6	0.6	0	3	0	0	29.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	CLIP4
0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0.8	1.8	0.1	0.3	0.7	0	1.9	0	0	120	99.7	127.3	194.5	226.6	190.3	247	344.6	315.2	265	284.5	215.1	299.5	347.6	262.4	425.7	348	321.4	470.5	416.9	43.5	97.7	2.4	125.5	69.5	107.4	80.3	1	207.5	151.7	210.5	212.2	206	232.7	227.4	297.8	28.9	11	18.7	5.1	1.6	2.9	8.8	1.9	10.9	3.9	32.8	4.8	15.9	0	0.3	17.6	11.6	1.5	3.2	0.6	11.4	4.4	0	1.4	7.1	0	0	3.4	11.3	0.7	PRAMEF3
0.5	1.4	1.4	0.6	0.9	0.7	0.6	0.6	0.7	0.8	0.3	0.2	0.5	0	0	2.3	0.1	1.8	2	0.4	1	3.1	1.6	1.1	3.9	11.7	2.1	3.7	111.1	94.1	71.2	44.7	49.4	50.2	56.5	35.9	54	60.1	51.4	71	72.4	35.2	68.5	71.6	13	10.3	1.9	9.9	9.9	18.3	5.8	0.1	8.3	7.1	18.6	17.6	15.1	11.5	14.3	1.3	0.6	0.2	0	0.5	7.2	0.3	0	0	0.3	20.9	0.5	0.1	0.2	0.1	0	0	0	0	0	2	0	4.3	0	2	0	0	2.5	0.7	1	3.8	GLS
21.1	23.2	30.4	14.2	20	16.8	11.2	14.7	15.7	20.2	14.4	15.7	6.3	10.3	14	9.3	30.4	25.9	19.6	29.2	31.1	26.6	29.5	29.8	0.5	1.4	3.5	3.9	0	7.8	0.9	1.2	3.2	1	0.6	5.5	3.2	1.2	3.7	3.2	0.7	2.5	0.3	0	6.1	1.4	1.4	3.2	4.1	4.9	1.5	0	5.2	2.1	4	2.7	3.3	3.1	5.6	6.3	0	2.8	0	7.4	4.2	0.5	0	0	4.4	0	0	5.6	0	0.1	0.3	0	0	0	0.3	16.9	1.8	0.6	0	8.7	0	3.6	0	0	6.9	4.4	KANK2
1.2	0.5	0.4	5.3	16.8	22.1	10	9.5	12.7	13.9	3.2	3.4	9	4.6	4.6	3.2	12.5	3	3.6	3.3	6.4	4.1	9.4	9.6	1.3	2.7	1.3	3.5	0.9	0.9	0.3	0.2	0.9	0	0	0	0	0.5	2.4	1	0	0	0.4	1.4	0	0	0	0.1	0	0	0	0	0.1	0	0	0	0	0.7	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	20.7	0.8	0	0	0	0	0	0	0	0	0	0	0.4	4.6	0	0	0	TMEM229B
3.1	1.5	2.9	3.7	2.1	1.7	2	1.8	1.8	2.2	1.3	1.2	0	0.4	1.2	2.7	0.5	1.3	0.3	0.8	1.3	0.8	2.2	1.4	0.9	0.7	0.7	0.2	0	0	0	0	0	0.7	0.3	0	0.7	0	0	0	0	1	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ATXN1
8	7.1	6.9	74	142.9	148.5	93.3	81.3	112.9	112.5	102.9	118	200.3	246.4	353	250.3	192.4	165	177.7	152.5	181.8	237.8	202.6	192.7	74.2	71.1	49.3	95	1.6	13.7	30.1	8.4	6.7	20.4	7.3	11	19.8	13	18.7	35.2	34.1	1.3	21.3	6.2	0.9	0.8	24.1	15	8.4	14.8	22.6	0.3	9	4.6	4.4	25.9	9.4	6.9	26.4	0.5	0.4	0	0	0	0	0	0.8	0	0	0	0	0	0	0.1	2.7	0	0	0	0	0	0	0	4.1	6.3	0	0	0	0	0	0	GCNT3
0	0.1	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.5	0	0	0	0	0.1	0	0	0	2.5	0	0	0	0	3.5	0.2	0	0	0.2	1.2	0	0	0	1	0	0	0	0	2.3	0	0	2.3	0	0.1	0	0.8	0	2	0	0	7.7	3	0	0	0	1.9	0	0	0	1.8	12.3	5	7.7	77.1	67.2	16.1	93.5	65.2	69	69	152.2	13.3	117.1	5.6	227.4	19	0.9	0	6.7	LCP1
1.5	1.1	1.7	9.1	7.2	5.6	9.4	9.1	11.1	12.8	7	7.4	11.7	8.1	15	6.6	6.8	4.5	4.4	4	9.7	13.1	9.8	8.5	4.2	1.6	3.4	6.7	0	0.9	0.4	0	0.1	0	0	1.5	1.6	5.5	0	0.5	0.9	1.1	0	0	0.2	0	0	0.4	1.5	0.6	0.5	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8.7	0.2	0	0	0	0	0	0	0.2	0	0	0.1	1.8	0.5	0	0	0	ABCC1
32.5	22.4	22.6	17.8	15.8	20.6	18.2	21.4	16.8	23.2	16.8	17.8	27.2	18.4	36.8	21.6	22.4	28.5	28.3	31.9	33.4	43.1	32.2	39.1	13.6	32.8	27	15.9	1.3	0.1	1.1	0	0	2.1	0	1.2	2.8	9.8	1.9	2.5	0.9	1.1	0.3	3.8	0	0	0.5	1.7	0	0	0	0	0	0	0	0	0	0	0.6	0	0	3.4	0	12.9	10.2	15	2.1	20	0	10.9	4.8	32.6	0	0	0	0	0	9.9	0.5	0	0	0	0	0	36.7	0.1	0	0.1	13.3	0	GABBR2
0.2	0.3	0.2	0.8	1.6	1.4	1.4	1.2	1.3	0.8	0.5	0.5	0	0	3.2	0	0.8	0.2	0.8	0.8	1	0.9	1.6	2.1	0	0	0	0.9	0.6	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.7	0	0	0.2	0	0	0	0	0.2	0	0	0.1	0.6	1.2	0.4	8.5	10.9	3.1	3	11.4	6.9	1.5	4.5	5.1	4.6	2.3	9.7	3.5	6.9	0	5.4	0.3	2.5	6.6	0.3	1.1	6.9	0	6.9	10.9	0	1.7	9.9	4.7	8	JDP2
20.5	30.7	27.6	20.4	26.1	24.4	16.5	13.8	15.4	17.9	14.9	17.9	25.5	22.1	25.4	26.6	13.8	41	21.4	28.6	32.2	25.6	25.5	24	10.9	5.9	22.4	2.7	1.8	4.5	1	0	5.6	0	1.8	1.4	4.5	10.3	1.3	0	1.2	5	8.9	0	8.5	0	0	8.1	6.4	3.5	0.5	0	2.6	0.2	5.5	0.3	18.7	1.2	1	3.1	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0.7	2.8	0	0	0	0	0	0	0	2.2	0	0	0	0.4	0	0	0	ELK3
0.5	0.5	0.1	1.3	0.3	0.4	0.5	0.2	0.4	0.3	0.4	0.6	0.3	0	0	0	1.2	0.2	1	0.2	1.6	2.6	1.7	1.5	0.8	0.3	0	0	1	0.7	0.2	2.3	0.5	0.5	0.2	0.2	0	0	0	0	0.9	0	0	3.1	4.9	0	0	3.9	1.1	2.3	0.5	0.1	0.5	2.8	0.3	2.1	0.2	0.5	0	0.7	12.7	12.5	6.9	1.5	10.5	32.8	11.1	18.3	16.1	8.7	15.4	17.2	11	22.7	4.2	4.7	1.5	25.8	9.4	5.1	46	8.2	9.2	7.6	11.9	3.6	15.3	7.4	15.5	1.9	LYPLA2P1
0.9	0.9	0.6	1	0.9	1.2	0.6	0.6	0.5	1.1	1	0.8	0.6	0.6	1	0.9	0.7	0.8	0.7	0.6	1.1	0.6	1.9	0.8	0.2	0.7	0.2	0	0	0.9	0	0	0.2	0	0	0	0	0.6	0	0	0.5	0	0.1	0	0	0	0	0	0	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.3	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	LOC440297
28	20.8	23.4	35	33.4	44.3	39.5	38.7	46.5	51.6	31.6	35.9	19.8	32.5	8.5	24.2	20.3	22.5	26.2	21.3	39.2	27.7	37.4	29.7	19.5	14.5	9.6	5.8	4.7	6.7	11.9	3.9	1.1	5.8	2.6	7.4	5.8	2.6	8.2	13.5	7.8	7.7	4.7	11.4	3.5	0.7	2.1	1.7	1	0.1	0	7.8	1.6	0.3	1.1	3	0	7.7	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HAP1
0.3	1.3	0.9	1.6	1	0.9	0.7	0.8	0.9	1.6	1.3	1	0	0	0	0	0	0	0	4	0.1	0	0	0.7	0	0	3.9	0	7.4	27.5	1.8	1.2	6.3	0.4	7.3	5.6	0.1	10	33.5	4.3	10.5	3.4	3.2	12.9	43.3	31.5	3	31.4	14.4	19.7	13.5	0	29.6	27.9	39.6	34.1	41.6	28.9	22.7	16.6	0	0.3	1.1	15.3	0	0	8.5	0	0.2	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0.1	0	11.3	0	CFD
0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	2.7	10.3	2.3	2.2	2.4	7.7	1.4	7.9	25.1	9.5	8.2	6.4	12.7	13.8	23.4	6.1	0.7	0	0	0.6	1.9	4	1.2	0	4.3	1.4	4.1	0.6	0	4.4	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	4.7	0	0	0	0	0	0	0	0	0	0	45.1	14.8	0	0.1	0.4	PYCARD
12.3	12.2	17.9	31.2	23.9	20.7	27.4	27.5	25.7	32.4	23	23.6	26.6	22.6	16.2	6.4	7.3	11.6	11.7	14.6	16.1	24.2	13.7	17.9	20.1	14.6	14.8	21.7	6.1	4.5	3.7	0.9	5.2	2.8	1.4	4.5	1.4	7.7	5	2.1	1.7	3.1	3	4.4	1.1	3.9	15.2	2.7	0.1	0.2	0	1.3	1.9	0.4	0	0	0	0.8	0.9	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0	MCTP1
18.4	24.4	22.5	83.9	85.7	88.6	74.6	76.4	77.9	85	62.4	63.5	69.8	69.4	72.3	63.2	65.9	73.4	82.3	62.9	123.4	123.4	102.3	94.7	36.2	22.1	29.2	40.4	0.2	9.5	4.2	4.9	1.5	1.5	1.7	2.5	0.2	10.8	17.1	16.9	6.5	0	7.4	14.9	8.1	0	0	2.3	0.4	0.5	1.2	0.5	7.6	1.1	1.6	0.7	0	4.3	0.2	1.2	9.6	11.3	0.1	11.1	1.8	0.3	1.1	31.7	58.4	103.3	38.5	0.7	0	0	0	22.8	58.6	54.9	38.6	0.9	9.7	0	0	0	11.4	0	0	14.7	0	17.9	WLS
16.1	16.9	15.8	22.8	29.2	32.7	26.7	25.1	22.5	25.8	23.4	23.5	25.7	12.9	16.9	17.5	24.7	15.1	31	29.9	37.3	33.2	34.6	28.8	20.3	8.5	21	21.6	3.7	6.4	6.6	2.6	3.3	4.7	5.6	7	17.3	12.5	4.9	12.8	7	3.6	10.5	5.8	1.5	1.8	0	6.9	1.4	0.7	1.9	0	2	1.3	1.4	2.6	1.1	3.6	5.4	1.7	0	1.2	1.4	0	1.4	0	0	0.6	0	0	1.5	1.8	2.4	8.9	0.6	3.3	0	0.1	0	0.3	3.8	0	7	0.6	0	0.4	0	2.7	7.9	0	SOX13
1	0.1	0.6	2.5	2.3	4.2	1.6	2.4	1.2	0.6	0.1	1.2	0	0.4	10.4	0	9.1	7.8	3	2.4	3.8	8	0.1	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C8orf51
61.5	50.7	45.9	56	41.8	61.4	33.5	45.4	51.9	60.2	43	47.1	40.7	46.7	50.3	75.7	56.5	72.2	70.3	52.9	56.7	82.2	59.4	39	14.5	4	39.5	32.8	0.4	1.4	5.7	3.1	0.2	9.8	11.2	4.1	10.8	8.7	3.2	17.4	14	6.8	3.7	0	0.6	5	35.3	2.6	3	13.3	0.5	9	0	5.6	2.6	0	4.9	2.3	3	0.8	0	0.5	9.3	0	0	0	0	0	0	0	2.5	0	0	0.2	0.4	0	0	0	0.3	0	0	11.7	0	0	0	0	0	0	0	0	ZCWPW1
3.2	3.7	4.2	2.5	2.7	2.5	1.8	2	1.6	1.5	1.3	1.6	4.3	4.1	3.2	4.9	2.1	3.1	3.1	2.5	4.3	3.4	3.2	2.5	4.2	2.9	1	4.4	0	0	0.8	0.1	0	0	0	0	0	0.1	0.5	1.3	0.3	0.2	0	0	0	0	0.3	0.2	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.6	0	0	0	0	0	0.6	0	0.2	1.2	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SAMD12
1.4	1	1.6	1.4	1.1	1.2	0.7	1.1	0.5	1.8	0.7	0.9	0	3	2	0	0	1.6	0.9	4.4	1.9	0	0.8	0.4	10.7	3.2	0	2.6	191	191.2	187.3	175.6	184.5	85.4	133.7	117	177.1	171.2	52.8	119.5	70.5	58.8	96.1	62.8	38.3	56.1	0.5	58.6	43.3	77.1	59.3	4.7	47.9	55.9	50.6	77.6	62.3	75.4	44.6	49.3	0	1.4	0	14.2	0	0	0	3	0	0	0.8	0	1.6	10.5	0.6	0.3	0	1.7	0	0	0	0	0	0.2	0	0	0	0.3	0	0	KIAA1430
0.2	0.4	0.5	1.5	2	1.4	0.9	1.1	1.1	1	0.6	0.6	3.3	1.7	2.4	7.3	1	2.9	2.4	0.2	2.8	2.9	3.8	0.8	0	0	0	0.4	0	0.2	0	0.1	0.2	0	0	0	0	0	0	0	0.4	0	0.4	0	0	0	0	0.8	0	0	0	0.2	0	0	0	0	0	0.4	0	0	0	0	0.3	0	0	0.3	0	0	0	0	0	0	0	0.1	0	0.1	0	0	0	0.2	0	0	0	0	0	0	0.3	0	0	0	HIF3A
4.1	3.7	2.8	1.9	3.2	2.8	3.6	2.7	4	3.1	2.6	2.4	2.6	4.6	3.1	1.4	3	2.2	2.1	3.8	2.8	3.3	2.3	3.2	0.5	0.4	3.4	0.2	0.2	0	0.3	0	0	0.5	0.5	0.2	0.1	0	0.2	0.4	0	0	0.8	0	0.3	0.2	0	0	0.2	0	0.3	1.7	0	0	0	0	0	0	0.4	0	3.4	0.6	0.9	0	0	0	0.6	0.2	0.5	0	0.8	0	1	2.7	0.1	1.4	0.5	0.7	0	0.2	0	0.2	0	0.1	1.5	0	0.4	0	0	0.1	PAK6
47.4	56	66.9	42.3	46.7	62.3	22	23.5	20.8	33.4	29.6	30.4	8.3	25.3	23	8.4	17.1	13.3	12.9	8.9	27.8	21.4	18.9	23.7	13.8	4.7	2.6	10.7	1.3	0.8	1.8	0.3	0	0.4	0.3	1.3	2.9	0	3.7	0.6	6.1	1.3	0.7	0	10.4	1.4	2.8	0.1	1.3	0	0	3.7	0	0	0	0	0	0.9	0	0	0	0	0	4.6	6.5	17.9	0	7.1	0	0	2.7	2	3.8	11.5	5.3	4.6	0	0	0	1.6	0	0	0	1.9	0	0.9	0	0	0.7	4.2	MXD4
62.1	53.4	54.3	167	110.3	121.9	98.5	89.8	118.1	114.6	120.5	125.5	116.4	145.3	95.1	125.6	139.5	149.6	147.7	153.5	168.3	158.3	174.3	164.9	170.3	73.3	72.2	129.8	4.9	3.4	4	1.8	0	5.1	2	4.4	3.6	2.2	1.9	15.1	3.1	3.7	3	7.5	0	0	0	0.3	0	0	0	2.4	0.3	0.2	0.1	2	0	0.1	2.2	0.9	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LOC146336
0	0.4	0.3	0	0.4	0.2	0.1	0.2	0.1	0	0	0	2.6	0	0.5	0	6.9	0	1.5	0	0	0	0.1	0	23.9	17.6	9.8	15.5	994.6	442.8	323.3	688.7	658.4	1154.9	696.6	852.4	165	153.7	403.3	224.9	333.5	305.6	323.3	482	420.9	1152.2	14.4	651.4	1327.5	1321.8	1175.6	9.8	1346.2	1297.6	1454.9	1371.4	1310	1855	1183.9	1390.6	298.3	215.4	202.9	204	202.6	348.2	330.3	288.6	264.4	190.1	181.7	312.2	267.7	42.5	77.6	425.9	442.8	494.5	366.8	329.2	349.6	450.6	11	264.7	455.2	24.3	29.9	107.5	438.9	453.7	SLC2A3
415.2	310.5	335.1	119.8	85.6	104.1	117.1	139.2	106.5	113.6	44.4	43.8	61	77.8	93.4	60.2	88.9	119.4	87.1	64.2	78.1	68.9	60.2	91.6	56.3	36.4	35	48.8	0	16.7	9.4	0	7	2.6	5.5	10.3	7	2.6	2.5	9.1	2.9	0	0	0	0	0	23.7	2.1	0	0	0	0	0	0	0	7.7	0	0.8	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LRRC17
0	0	0	0	0	0	0	0	0.1	0	0	0.1	2.3	0.8	0.1	0	5.8	0	3.9	0	1.9	0.5	0	2.4	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.6	17.1	1.5	0.1	12.1	0.2	58.2	0	36.1	62	5.5	61.3	112.5	130.2	60.4	39.2	28.7	86.9	23.9	111.8	53	22.9	87.2	108.7	112.5	55	45.3	0.7	34.6	69.3	66.7	2	46	125.4	41.7	63.8	31	29.1	ELF3
5.2	6.9	8.3	7.5	6.7	8.3	4.3	5.4	6.2	6.7	5.5	6.2	7.1	4.2	0	4.8	6.6	4.7	4.8	5.9	6.9	8	6.3	8.8	3	2.5	1.4	3.1	0.5	0	0	0	0	0	1.2	0.3	0.4	1.5	1.1	0.3	1.6	1.9	0	2	4.2	0.9	0	0	0	0	0.4	0	0.4	0	0	0	0	0	0.6	0	0	4.5	0	0	5.1	3.4	2	0	0.1	0	1.8	1	0.2	0.4	2	0	14.4	0	0	0	0	0	5.4	0	0	0	0.9	0	0.1	0	AGPAT3
1.9	2.5	2.5	3.1	3.6	5.5	5	4.6	4.8	4.1	3.3	4.3	0	9.1	7.3	6.3	3.1	1.8	7.2	1.2	9.7	10.2	6.5	8.4	10.5	0	0	0	0	0.9	0.3	0	0	0	0	0.5	7	2	0	0.9	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CACNG7
0.1	0.2	0	0.2	0.4	0.1	0.8	0	0.2	0.6	0	0	15.8	0.2	0	0.2	9	0.2	6.7	0	3.7	23.7	21.6	13	17.2	77.9	37.5	39.3	32.1	17.3	27.3	69.6	30.7	62.4	38	54.7	210.1	104.2	153.7	126.8	193.2	139.5	120.3	146.7	16.6	47.4	3	21.3	29.1	22.4	14.6	120.7	49.3	20.9	31.5	23.8	20.9	26.7	33.7	11	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	HIST1H2BC
1.1	1.2	1.8	1.1	1.2	2.2	0.6	1	0.5	1	0.8	0.7	6.9	3.1	4.9	1.1	5.6	1	1.7	0.4	3	0.9	3.4	3.3	5	3.4	0	0.5	0	0	0.3	0	0	0	0	0	0	0.2	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FAM135B
51.6	38.2	46.6	21.5	33.6	39.5	11.1	13.5	11	13.8	7.2	6.8	43.6	10.5	15.9	10.5	17.5	22.7	20.8	25.6	31.2	27.3	32.6	27.3	6.3	16.6	19.6	5.1	1.3	2.8	8.6	4.3	7.2	0.6	1.1	4.9	4.2	3.7	12.4	7.4	4.2	5.5	1	6.3	8.3	0.6	5.7	6.6	1.7	1.2	2.3	28.1	2	2.4	3.9	1	0	3.8	5.5	2.1	0	0	0	0	0	0	0	0	9.7	0	0.7	1.6	1.8	9.5	20.6	1	0	0	0	9	0.1	0	0	3.5	0	0	15.8	0	0	0	SIPA1L2
0.6	0.3	0.5	3.8	2.7	2.5	2.3	1.8	2.9	3.4	1.6	1.6	9.1	8.7	4.7	3.4	4.7	3.4	4.6	0	5.9	6.3	4	4.4	3.9	1	1	2.9	0	0	2.5	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RCAN2
0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	3.1	0	2.6	0	0	0	0	0	5	12.5	11.4	15.3	1.9	4.5	4.5	4.7	0	1.1	0	4.2	0	0	0	1.8	1.6	13.8	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.5	0	0.1	1.7	0	2.7	23.2	7.6	5.4	0.2	55.3	19.1	21.1	18.8	52.9	12.4	17.4	21.3	0.1	0.3	36.2	51.1	33.2	14.8	4.1	29.9	37.2	0	2.1	6.2	0	0	22	13.8	48.5	CDX2
4.8	5.2	7.5	30.4	29	32.8	34.3	28.5	29.2	25.7	20.9	21	57	25.3	34.4	25.5	26.3	57.5	43.2	33.7	57.5	38.6	64.6	54.6	6.7	0.6	2.4	11.1	2.4	1.5	0.9	1.6	0	0	2	2	0.4	0	0	1.2	0.3	0	5.1	0	1	0	0	1.7	0	0	0	0	0	2.4	0	0	0	0	0.9	0	0	0	0	1.6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.4	0	0	17.9	0	0	0	0	IRF6
13.9	15.3	18.1	10.9	17.1	18.8	8.6	9	7.1	9	6.1	6.8	11.2	8.5	15.8	3	6.7	7.8	5.1	5.9	5.3	10.8	6.7	8.8	0.4	0	1.3	1.1	2.9	0.9	2	1.3	2.6	2.9	5.2	5.9	7.4	7.4	1.6	4.2	4.8	5.9	7.5	2.1	0.7	1.6	2.1	4.9	0.9	0	4	0	0.8	0.2	0.9	1.4	3.8	1	1.1	1.3	0	1.8	0.2	0	1.8	3.1	0.3	0.5	0	0	1	1.2	1.1	2.6	0	2.8	0	0	0	0.6	0	0	0	0	0.2	0	0	0	1.5	0	ZNF407
13.5	15.4	14.8	12.7	13.3	11.1	13.9	11.6	12.2	14.4	11.4	11	11.2	7	3.1	5.5	8	10.8	15.5	21.5	15.4	16.3	24.3	15.9	4.3	4.2	2.4	7.3	0.5	1.3	0.9	0	0	0	1.1	2.6	1.9	0.8	1.6	2.7	2.5	0	0	0	0.2	0	0	0	0	0	0.3	0	0	0	0.1	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MGAT5B
0	0	0	0	0	0	0	0	0	0	0	0	5.4	28.3	0.8	7.2	47	0.3	23.3	0.2	7.7	8	2.6	1.1	1119.8	514.7	797.8	955.2	358.8	413.7	236.3	145.5	262.8	415.7	204.6	298.6	449.2	462.8	384.5	707.7	384.9	467.7	791.8	302.5	204.9	42.6	1.4	187.4	29.4	77.4	38.7	0	75.9	72.5	38.8	15.5	85.5	63	11.7	34.3	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0.1	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	LOC440563
